databaseID,nameSubjectText,nameSubjectURI
3546907,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546910,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546915,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546920,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546926,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546932,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546938,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546946,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546949,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546957,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546962,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546968,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546972,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546977,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546985,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546989,"Geographical Surveys West of the 100th Meridian (U.S.)",
3546997,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547003,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547009,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547015,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547021,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547026,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547033,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547039,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547043,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547052,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547057,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547063,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547070,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547076,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547083,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547098,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547098,"Washakie, ca. 1804-1900",
3547101,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547109,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547111,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547119,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547124,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547130,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547137,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547143,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547151,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547157,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547163,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547163,"Washakie, ca. 1804-1900",
3547169,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547178,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547184,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547192,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547199,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547206,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547211,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547220,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547228,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547234,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547242,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547246,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547261,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547270,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547277,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547283,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547288,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547296,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547300,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547306,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547312,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547319,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547323,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547332,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547337,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547345,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547354,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547361,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547367,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547373,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547382,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547389,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547395,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547404,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547412,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547420,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547951,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547955,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547963,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547971,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547978,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547987,"Geographical Surveys West of the 100th Meridian (U.S.)",
3547998,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548005,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548012,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548019,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548027,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548037,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548044,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548051,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548059,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548068,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548076,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548084,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548093,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548100,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548108,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548113,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548120,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548135,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548140,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548150,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548157,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548165,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548176,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548184,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548191,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548197,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548205,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548209,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548219,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548224,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548231,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548239,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548244,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548251,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548259,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548264,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548274,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548283,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548290,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548296,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548303,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548308,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548314,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548320,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548326,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548334,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548341,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548348,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548354,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548362,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548374,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548380,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548388,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548394,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548402,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548407,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548415,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548421,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548428,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548438,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548445,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548451,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548458,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548466,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548472,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548477,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548484,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548489,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548497,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548504,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548509,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548517,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548526,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548533,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548542,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548546,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548553,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548561,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548566,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548573,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548581,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548589,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548595,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548602,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548608,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548616,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548620,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548629,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548634,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548642,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548649,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548656,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548662,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548666,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548673,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548678,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548686,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548691,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548697,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548703,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548711,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548719,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548725,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548734,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548742,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548748,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548756,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548769,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548778,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548783,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548793,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548800,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548806,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548814,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548820,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548826,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548835,"Geographical Surveys West of the 100th Meridian (U.S.)",
3548842,"Geographical Surveys West of the 100th Meridian (U.S.)",
